mouse_id,month,treatment,clade_volume,ln2volume
#281,m0,No UV,7810.712442,12.93123843
#303,m0,No UV,7810.712442,12.93123843
#317,m0,No UV,7810.712442,12.93123843
#970,m0,No UV,7810.712442,12.93123843
#003,m0,No UV,7817.630699,12.93251572
#009,m0,No UV,7817.630699,12.93251572
#022,m0,No UV,7817.630699,12.93251572
#131,m0,No UV,7817.630699,12.93251572
#282,m0,No UV,7817.630699,12.93251572
#022,m0,No UV,7824.548956,12.93379188
#131,m0,No UV,7824.548956,12.93379188
#258,m0,No UV,7824.548956,12.93379188
#974,m0,No UV,7824.548956,12.93379188
#258,m0,No UV,7831.467214,12.9350669
#281,m0,No UV,7831.467214,12.9350669
#131,m0,No UV,7838.385471,12.93634081
#131,m0,No UV,7838.385471,12.93634081
#303,m0,No UV,7838.385471,12.93634081
#970,m0,No UV,7838.385471,12.93634081
