mouse,month,treatment,ln2volume,hotspots
#022,6,UV,20.13679254,0
#022,6,UV,20.50676596,0
#022,6,UV,17.19800838,0
#022,6,UV,20.42638179,0
#022,6,UV,16.94530586,0
#022,6,UV,16.9095119,0
#022,6,UV,16.61735431,0
#022,6,UV,13.54529616,0
#022,6,UV,15.44482093,0
#022,6,UV,18.25807789,0
#022,6,UV,17.17829136,0
#022,6,UV,13.63197301,0
#022,6,UV,15.22868072,0
#022,6,UV,14.70105139,0
#022,6,UV,13.41703031,0
#022,6,No UV,21.11273735,2
#022,6,No UV,18.17103882,0
#022,6,No UV,19.81235375,0
#022,6,No UV,18.08657207,0
#022,6,No UV,16.95821879,0
#022,6,No UV,18.9457408,0
#022,6,No UV,13.86789202,0
#022,6,No UV,17.72561976,0
#022,6,No UV,19.23506771,0
#022,6,No UV,16.27648946,0
#022,6,No UV,13.58888046,0
#022,6,No UV,21.20081861,0
#022,6,No UV,20.01903949,0
#022,6,No UV,20.7702469,0
#022,6,No UV,12.79743593,0
#022,6,No UV,20.64715636,0
#022,6,No UV,15.6093902,0
#022,6,No UV,16.43505361,0
#022,6,No UV,14.15782341,0
#022,6,No UV,15.04573235,0
#022,6,No UV,13.5494646,0
#022,6,No UV,13.87720835,0
#022,6,No UV,14.73768031,0
#022,6,No UV,16.05602371,0
#022,6,No UV,14.3828657,0
#022,6,No UV,13.9796155,0
#022,6,No UV,15.2003299,0
#022,6,No UV,13.31983922,0
#022,6,No UV,14.78122174,0
#022,6,No UV,13.0204291,0
#022,6,No UV,22.71229608,7
#022,6,No UV,17.32513709,0
#022,6,No UV,15.68598394,0
#022,6,No UV,17.92005392,0
#022,6,No UV,12.84704638,0
#022,6,No UV,15.1038586,0
#022,6,No UV,20.36347887,0
#022,6,No UV,17.36446995,0
#022,6,No UV,15.09846322,0
#022,6,No UV,15.76750967,0
#022,6,No UV,13.15782341,0
#022,6,No UV,12.99620191,0
#022,6,No UV,18.6263357,0
#022,6,No UV,13.06885812,0
#022,6,No UV,12.80023728,0
#022,6,No UV,15.53944004,0
#022,6,No UV,13.23335216,0
#022,6,No UV,13.85515143,0
#022,6,No UV,13.61933849,0
#022,6,No UV,13.00472778,0
#022,6,No UV,15.55569476,0
#022,6,No UV,17.06281975,0
#022,6,No UV,17.58197857,0
#022,6,No UV,21.1484202,1
#022,6,No UV,20.44232925,0
#022,6,No UV,17.27862539,0
#022,6,No UV,17.63565367,0
#022,6,No UV,22.34938236,0
#022,6,No UV,18.8041675,0
#022,6,No UV,18.11311143,0
#022,6,No UV,17.35199495,0
#022,6,No UV,13.56354787,0
#022,6,No UV,19.54250179,0
#022,6,No UV,14.77197594,0
#022,6,No UV,17.26601545,0
#022,6,No UV,16.27346864,0
#022,6,No UV,15.60839159,0
#022,6,No UV,19.93601249,0
#022,6,No UV,13.81346991,0
#022,6,No UV,13.60258597,0
#022,6,No UV,13.75041059,0
#022,6,No UV,16.46029025,0
#022,6,No UV,16.59504389,0
#022,6,No UV,13.61297949,0
#022,6,No UV,15.21457495,0
#022,6,No UV,13.52681059,0
#022,6,No UV,13.41337561,0
#022,6,No UV,14.58523063,0
#022,6,No UV,13.07117943,0
#022,6,No UV,13.51065292,0
#022,6,No UV,12.92739977,0
#022,6,No UV,18.07920266,0
#022,6,No UV,18.3331685,2
#022,6,No UV,21.25648911,0
#022,6,No UV,18.96494429,0
#022,6,No UV,16.87455267,0
#022,6,No UV,21.41635646,0
#022,6,No UV,14.11008078,0
#022,6,No UV,13.49344705,0
#022,6,No UV,19.6146216,0
#022,6,No UV,17.31953415,0
#022,6,No UV,17.12398334,0
#022,6,No UV,18.82844884,0
#022,6,No UV,14.84907691,0
#022,6,No UV,12.82383166,0
#022,6,No UV,14.51790373,0
#022,6,No UV,12.96158546,0
#022,6,No UV,13.89762574,0
#022,6,No UV,13.9931447,0
#022,6,No UV,12.97280301,0
#022,6,No UV,13.2239941,0
#022,6,No UV,13.7475107,0
#022,6,No UV,17.97004567,2
#022,6,No UV,21.95522722,1
#022,6,No UV,18.75438845,1
#022,6,No UV,23.08081344,1
#022,6,No UV,16.10059539,0
#022,6,No UV,20.02805744,0
#022,6,No UV,20.58341496,0
#022,6,No UV,22.29113386,0
#022,6,No UV,16.80076193,0
#022,6,No UV,18.32087596,0
#022,6,No UV,18.33992262,0
#022,6,No UV,17.891071,0
#022,6,No UV,16.3026553,0
#022,6,No UV,12.90154433,0
#022,6,No UV,16.48824502,0
#022,6,No UV,19.19130477,0
#022,6,No UV,14.08502941,0
#022,6,No UV,14.8725577,0
#022,6,No UV,13.66308354,0
#022,6,No UV,18.57570786,0
#022,6,No UV,14.0424827,0
#022,6,No UV,15.31495038,0
#022,6,No UV,13.75691411,0
#022,6,No UV,15.36594791,0
#022,6,No UV,14.34259742,0
#022,6,No UV,15.56725289,0
#022,6,No UV,13.46371774,0
#022,6,No UV,14.3061085,0
#022,6,No UV,12.83480278,0
#022,6,No UV,18.75298841,2
#022,6,No UV,19.10688466,0
#022,6,No UV,21.66758493,0
#022,6,No UV,22.39623538,0
#022,6,No UV,20.46565591,0
#022,6,No UV,13.16000601,0
#022,6,No UV,13.57912699,0
#022,6,No UV,16.62280425,0
#022,6,No UV,13.4060383,0
#022,6,No UV,18.21181607,0
#022,6,No UV,12.92611795,0
#022,6,No UV,18.38388732,0
#022,6,No UV,15.62547215,0
#022,6,No UV,15.70591462,0
#022,6,No UV,16.78996832,0
#022,6,No UV,15.0893304,0
#022,6,No UV,12.77054824,0
#022,6,No UV,13.2343882,0
#022,6,No UV,20.23871052,1
#022,6,No UV,20.89792715,0
#022,6,No UV,16.13262226,0
#022,6,No UV,20.64287112,0
#022,6,No UV,21.29302684,0
#022,6,No UV,20.47596507,0
#022,6,No UV,19.11246003,2
#022,6,No UV,15.82692573,0
#022,6,No UV,19.71526755,0
#022,6,No UV,22.3031607,0
#022,6,No UV,18.18831722,0
#022,6,No UV,19.71856845,0
#022,6,No UV,19.72697759,0
#022,6,No UV,17.61013871,0
#022,6,No UV,17.44783877,0
#022,6,No UV,18.16609298,0
#022,6,No UV,17.53471695,0
#022,6,No UV,12.94522677,0
#022,6,No UV,13.7122496,0
#022,6,No UV,16.23075878,0
#022,6,No UV,13.12244521,0
#022,6,No UV,13.81831466,0
#022,6,No UV,13.0571952,0
#022,6,No UV,16.79260836,0
#022,6,No UV,13.92804026,0
#022,6,No UV,13.18272608,0
#022,6,No UV,12.84704638,0
#022,6,No UV,12.86052961,0
#022,6,No UV,19.82233597,1
#022,6,No UV,21.69145231,0
#022,6,No UV,13.42249507,0
#022,6,No UV,13.39310753,0
#022,6,No UV,13.48824502,0
#022,6,No UV,13.01441034,0
#022,6,No UV,17.62591633,0
#022,6,No UV,13.72631034,0
#022,6,No UV,13.31495038,0
#022,6,No UV,13.15782341,0
#022,6,No UV,13.4951769,0
#022,6,No UV,22.19175695,0
#022,6,No UV,22.293256,1
#022,6,No UV,18.28448295,0
#022,6,No UV,17.55616094,0
#022,6,No UV,18.07063571,0
#022,6,No UV,16.34403796,0
#022,6,No UV,16.78697042,0
#022,6,No UV,18.63204671,0
#022,6,No UV,16.48639813,0
#022,6,No UV,19.18621053,0
#022,6,No UV,15.5770867,0
#022,6,No UV,14.35360493,0
#022,6,No UV,14.2271202,0
#022,6,No UV,15.20244918,0
#022,6,No UV,13.79603321,0
#022,6,No UV,14.86822578,0
#022,6,No UV,12.8831658,0
#022,6,No UV,21.7463111,1
#022,6,No UV,21.11811918,0
#022,6,No UV,19.66738117,0
#022,6,No UV,15.79339943,0
#022,6,No UV,16.59171285,0
#022,6,No UV,13.0477965,0
#022,6,No UV,13.03000719,0
#022,6,No UV,17.80464712,0
#022,6,No UV,20.74919358,0
#022,6,No UV,15.42340386,0
#022,6,No UV,16.52997834,0
#022,6,No UV,13.72851799,0
#022,6,No UV,13.46988876,0
#022,6,No UV,15.1832627,0
#022,6,No UV,13.10102144,0
#022,0,No UV,15.57688251,0
#022,0,No UV,23.08455597,1
#022,0,No UV,22.57712338,1
#022,0,No UV,15.80338231,0
#022,0,No UV,18.32607893,0
#022,0,No UV,18.99434925,0
#022,0,No UV,21.62109407,0
#022,0,No UV,21.12115051,0
#022,0,No UV,16.78626412,0
#022,0,No UV,16.56189813,0
#022,0,No UV,18.93854757,0
#022,0,No UV,13.27018893,0
#022,0,No UV,18.38732634,0
#022,0,No UV,21.22292609,0
#022,0,No UV,16.02597418,0
#022,0,No UV,16.62448461,0
#022,0,No UV,17.64181612,0
#022,0,No UV,16.64176731,0
#022,0,No UV,21.70096942,0
#022,0,No UV,19.10976325,0
#022,0,No UV,18.63702538,0
#022,0,No UV,13.36216131,0
#022,0,No UV,18.83371369,0
#022,0,No UV,19.51105373,0
#022,0,No UV,14.95908078,0
#022,0,No UV,16.40971162,0
#022,0,No UV,17.23535882,0
#022,0,No UV,20.55963957,0
#022,0,No UV,18.69652416,1
#022,0,No UV,17.43809193,0
#022,0,No UV,13.46724727,0
#022,0,No UV,16.9409493,0
#022,0,No UV,14.24161977,0
#022,0,No UV,17.81342658,0
#022,0,No UV,17.29510353,0
#022,0,No UV,16.02312937,0
#022,0,No UV,14.62685357,0
#022,0,No UV,16.33754419,0
#022,0,No UV,16.77811678,0
#022,0,No UV,13.57504351,0
#022,0,No UV,14.57790316,0
#022,0,No UV,18.20105875,0
#022,0,No UV,14.82210986,0
#022,0,No UV,17.67610503,0
#022,0,No UV,14.59252108,0
#022,0,No UV,13.86254127,0
#022,0,No UV,13.93697734,0
#022,0,No UV,14.30314912,0
#022,0,No UV,15.78864648,0
#022,0,No UV,18.80041218,0
#022,0,No UV,16.65478829,0
#022,0,No UV,14.6390316,0
#022,0,No UV,15.85666607,0
#022,0,No UV,13.1944858,0
#022,0,No UV,14.55693757,0
#022,0,No UV,12.89762574,0
#022,0,No UV,15.42793921,0
#022,0,No UV,14.22868072,0
#022,0,No UV,14.34835095,0
#022,0,No UV,17.61173422,0
#022,0,No UV,13.24881527,0
#022,0,No UV,14.9873181,0
#022,0,No UV,15.02672189,0
#022,0,No UV,13.29125054,0
#022,0,No UV,14.15454332,0
#022,0,No UV,12.91711313,0
#022,0,No UV,15.42249507,0
#022,0,No UV,13.33150528,0
#022,0,No UV,15.30314912,0
#022,0,No UV,13.13359438,0
#022,0,No UV,16.88950986,0
#022,0,No UV,14.41062849,0
#022,0,No UV,15.18272608,0
#022,0,No UV,13.0513282,0
#022,0,No UV,14.98547323,0
#022,0,No UV,13.0861776,0
#022,0,No UV,15.25801421,0
#022,0,No UV,13.44772711,0
#022,0,No UV,12.80023728,0
#022,0,No UV,14.0204291,0
#022,0,No UV,19.3191222,0
#022,0,No UV,17.52252308,0
#022,0,No UV,17.71999072,0
#022,0,No UV,17.25092855,0
#022,0,No UV,19.21644405,0
#022,0,No UV,19.35029357,1
#022,0,No UV,16.85918694,0
#022,0,No UV,18.58672717,0
#022,0,No UV,17.59049965,0
#022,0,No UV,16.82907049,0
#022,0,No UV,17.50132269,0
#022,0,No UV,16.95193424,0
#022,0,No UV,16.90659015,0
#022,0,No UV,14.27774628,0
#022,0,No UV,16.92780011,0
#022,0,No UV,13.41520412,0
#022,0,No UV,17.78948379,0
#022,0,No UV,16.85430927,0
#022,0,No UV,17.69311351,0
#022,0,No UV,19.49325772,0
#022,0,No UV,16.95209169,0
#022,0,No UV,15.86622204,0
#022,0,No UV,19.90930919,0
#022,0,No UV,17.0694388,0
#022,0,No UV,17.36358245,0
#022,0,No UV,18.38578271,0
#022,0,No UV,16.5311381,0
#022,0,No UV,18.0897598,0
#022,0,No UV,17.77691737,0
#022,0,No UV,16.8472157,0
#022,0,No UV,15.86069735,0
#022,0,No UV,18.73365606,0
#022,0,No UV,16.91800003,0
#022,0,No UV,16.06172578,0
#022,0,No UV,15.44459713,0
#022,0,No UV,16.35622477,0
#022,0,No UV,17.20542415,0
#022,0,No UV,13.14245209,0
#022,0,No UV,16.99352721,0
#022,0,No UV,14.42158572,0
#022,0,No UV,18.79190482,0
#022,0,No UV,15.39310753,0
#022,0,No UV,16.58837409,0
#022,0,No UV,17.41554671,0
#022,0,No UV,15.59997584,0
#022,0,No UV,13.50722812,0
#022,0,No UV,13.41154477,0
#022,0,No UV,16.79927493,0
#022,0,No UV,16.40500349,0
#022,0,No UV,13.37724845,0
#022,0,No UV,15.17032848,0
#022,0,No UV,16.72474455,0
#022,0,No UV,16.98324084,0
#022,0,No UV,13.10329162,0
#022,0,No UV,15.87222494,0
#022,0,No UV,16.8089566,0
#022,0,No UV,14.52045416,0
#022,0,No UV,15.57769909,0
#022,0,No UV,14.92322967,0
#022,0,No UV,13.76983386,0
#022,0,No UV,14.07465441,0
#022,0,No UV,13.45485595,0
#022,0,No UV,12.81277647,0
#022,0,No UV,14.52681059,0
#022,0,No UV,14.54779867,0
#022,0,No UV,14.82520762,0
#022,0,No UV,18.8747188,0
#022,0,No UV,15.15645761,0
#022,0,No UV,12.83889554,0
#022,0,No UV,12.98516552,0
#022,0,No UV,14.96564631,0
#022,0,No UV,15.51108045,0
#022,0,No UV,14.68711948,0
#022,0,No UV,17.36103524,0
#022,0,No UV,13.04070708,0
#022,0,No UV,12.88052108,0
#022,0,No UV,14.51577492,0
#022,0,No UV,15.73950582,0
#022,0,No UV,15.07552185,0
#022,0,No UV,17.33416551,0
#022,0,No UV,14.36547513,0
#022,0,No UV,12.99497981,0
#022,0,No UV,16.08416767,0
#022,0,No UV,13.8718921,0
#022,0,No UV,16.80599794,0
#022,0,No UV,13.30807805,0
#022,0,No UV,14.80860884,0
#022,0,No UV,16.11992473,0
#022,0,No UV,16.93123843,0
#022,0,No UV,13.00836636,0
#022,0,No UV,13.13137143,0
#022,0,No UV,17.0554376,0
#022,0,No UV,23.02841681,0
#022,0,No UV,15.00776057,0
#022,0,No UV,15.38543298,0
#022,0,No UV,23.59969636,1
#022,0,No UV,18.06606033,0
#022,0,No UV,15.16870352,0
#022,0,No UV,21.1200386,0
#022,0,No UV,16.19315428,0
#022,0,No UV,19.54453934,0
#022,0,No UV,17.74828156,0
#022,0,No UV,17.02657238,0
#022,0,No UV,16.16272962,0
#022,0,No UV,16.6963597,0
#022,0,No UV,21.06394477,0
#022,0,No UV,15.89057819,0
#022,0,No UV,16.01395791,0
#022,0,No UV,13.31397062,0
#022,0,No UV,20.61444131,0
#022,0,No UV,13.10895147,0
#022,0,No UV,17.17249225,0
#022,0,No UV,16.15235244,0
#022,0,No UV,12.81416301,0
#022,0,No UV,17.28388888,0
#022,0,No UV,16.13137143,0
#022,0,No UV,13.86521912,0
#022,0,No UV,16.48335102,0
#022,0,No UV,12.99864302,0
#022,0,No UV,13.62092387,0
#022,0,No UV,13.51917951,0
#022,0,No UV,13.27623797,0
#022,0,No UV,14.70067662,0
#022,0,No UV,13.66154385,0
#022,0,No UV,14.84297671,0
#022,0,No UV,13.43516625,0
#022,0,No UV,17.04373912,0
#022,0,No UV,15.13137143,0
#022,0,No UV,13.40143346,0
#022,0,No UV,15.51577492,0
#022,0,No UV,19.21202975,0
#022,0,No UV,13.47428053,0
#022,0,No UV,13.44504469,0
#022,0,No UV,14.53902084,0
#022,0,No UV,13.10102144,0
#022,0,No UV,15.30067833,0
#022,0,No UV,13.2343882,0
#022,0,No UV,14.7347547,0
#022,0,No UV,13.2198154,0
#022,0,No UV,17.27453924,0
#022,0,No UV,14.52384774,0
#022,0,No UV,14.94301041,0
#022,0,No UV,16.09376133,0
#022,0,No UV,14.19501806,0
#022,0,No UV,13.01078699,0
#022,0,No UV,15.7222542,0
#022,0,No UV,16.93649997,0
#022,0,No UV,13.0571952,0
#022,0,No UV,13.26208388,0
#022,0,No UV,13.75979518,0
#022,0,No UV,13.926759,0
#022,0,No UV,14.4729644,0
#022,0,No UV,14.68181266,0
#022,0,No UV,19.79730448,0
#022,0,No UV,15.00563829,0
#022,0,No UV,20.48395687,0
#022,0,No UV,20.67512772,1
#022,0,No UV,15.16870352,0
#022,0,No UV,17.38420826,0
#022,0,No UV,15.06011978,0
#022,0,No UV,15.24984028,0
#022,0,No UV,20.35419332,1
#022,0,No UV,18.19418631,0
#022,0,No UV,13.9559438,0
#022,0,No UV,14.59776358,0
#022,0,No UV,14.39357134,0
#022,0,No UV,18.75813027,0
#022,0,No UV,20.34460777,0
#022,0,No UV,17.25540104,0
#022,0,No UV,18.02660976,0
#022,0,No UV,19.76420691,0
#022,0,No UV,14.67724837,0
#022,0,No UV,14.27220809,0
#022,0,No UV,13.5327181,0
#022,0,No UV,16.37818618,0
#022,0,No UV,13.77197594,0
#022,0,No UV,18.20079376,0
#022,0,No UV,15.24110443,0
#022,0,No UV,14.73365606,0
#022,0,No UV,17.55652342,0
#022,0,No UV,13.8791969,0
#022,0,No UV,15.77607274,0
#022,0,No UV,14.256995,0
#022,0,No UV,15.09590045,0
#022,0,No UV,18.09011753,0
#022,0,No UV,13.0861776,0
#022,0,No UV,14.27018893,0
#022,0,No UV,14.01441034,0
#022,0,No UV,13.62882474,0
#022,0,No UV,13.28226176,0
#022,0,No UV,16.16612691,0
#022,0,No UV,14.16653405,0
#022,0,No UV,13.45396677,0
#022,0,No UV,13.77482712,0
#022,0,No UV,13.86922661,0
#022,0,No UV,13.59211702,0
#022,0,No UV,13.3612131,0
#022,0,No UV,16.15973336,0
#022,0,No UV,16.09561542,0
#022,0,No UV,15.36854544,0
#022,0,No UV,15.120205,0
#022,0,No UV,13.23231537,0
#022,0,No UV,16.57023059,0
#022,0,No UV,20.44552706,0
#022,0,No UV,14.74533195,0
#022,0,No UV,18.80656404,0
#022,0,No UV,13.89827958,0
#022,0,No UV,13.6201314,0
#022,0,No UV,15.35431991,0
#022,0,No UV,14.34259742,0
#022,0,No UV,13.89631717,0
#022,0,No UV,14.10555822,0
#022,0,No UV,14.25597507,0
#022,0,No UV,15.6009803,0
#022,0,No UV,13.20826118,0
#022,0,No UV,16.3305367,0
#022,0,No UV,12.90284817,0
#022,0,No UV,13.0156161,0
#022,0,No UV,14.23127783,0
#022,0,No UV,13.81485579,0
#022,0,No UV,14.8558248,0
#022,0,No UV,14.40143346,0
#022,0,No UV,17.4244823,0
#022,0,No UV,16.36476566,0
#022,0,No UV,14.39125078,0
#022,0,No UV,18.65519935,0
#022,0,No UV,17.47214121,0
#022,0,No UV,17.84895009,0
#022,0,No UV,13.0861776,0
#022,0,No UV,14.85312943,0
#022,0,No UV,18.03525559,0
#022,0,No UV,17.79423398,0
#022,0,No UV,14.1832627,0
#022,0,No UV,17.33657966,0
#022,0,No UV,12.95657174,0
#022,0,No UV,13.45040455,0
#022,0,No UV,12.92611795,0
#022,0,No UV,16.34823132,0
#022,0,No UV,13.65614193,0
#022,0,No UV,14.20931539,0
#022,0,No UV,13.17411295,0
#022,0,No UV,13.0489747,0
#022,0,No UV,13.30314912,0
#022,0,No UV,13.20615043,0
#022,0,No UV,14.09247633,0
#022,0,No UV,12.78899909,0
#022,0,No UV,17.37830335,0
#022,0,No UV,14.68446851,0
#022,0,No UV,16.19568311,0
#022,0,No UV,15.04070708,0
#022,0,No UV,13.54529616,0
#022,0,No UV,14.15125575,0
#022,0,No UV,14.53776249,0
#022,0,No UV,13.17411295,0
#022,0,No UV,14.44011393,0
#022,0,No UV,14.81589432,0
#022,0,No UV,13.0347725,0
#022,0,No UV,13.35169661,0
#022,0,No UV,13.06769606,0
#022,0,No UV,12.77909335,0
#022,0,No UV,18.78350184,0
#022,0,No UV,15.2346471,0
#022,0,No UV,14.82348747,0
#022,0,No UV,25.07874504,1
#022,0,No UV,19.44651226,0
#022,0,No UV,14.19022062,0
#022,0,No UV,15.84042733,0
#022,0,No UV,19.76550652,0
#022,0,No UV,16.34343791,0
#022,0,No UV,16.01184474,0
#022,0,No UV,17.74528653,0
#022,0,No UV,18.20934832,0
#022,0,No UV,15.55797243,0
#022,0,No UV,13.9559438,0
#022,0,No UV,18.66841166,0
#022,0,No UV,15.38985664,0
#022,0,No UV,14.32276459,0
#022,0,No UV,14.67534231,0
#022,0,No UV,17.53234959,0
#022,0,No UV,14.05895066,0
#022,0,No UV,15.5870567,0
#022,0,No UV,15.982239,0
#022,0,No UV,14.27472809,0
#022,0,No UV,15.83787343,0
#022,0,No UV,13.10442537,0
#022,0,No UV,16.83343595,0
#022,0,No UV,16.01108928,0
#022,0,No UV,12.92996001,0
#022,0,No UV,13.60178335,0
#022,0,No UV,12.96283617,0
#022,0,No UV,14.38146344,0
#022,0,No UV,15.40626816,0
#022,0,No UV,13.19555012,0
#022,0,No UV,13.82795562,0
#022,0,No UV,15.06798666,0
#022,0,No UV,15.42272232,0
#022,0,No UV,17.82172218,0
#022,0,No UV,15.19741081,0
#022,0,No UV,17.17674272,0
#022,0,No UV,12.09190486,0
#022,0,No UV,13.59937284,0
#022,0,No UV,13.2436793,0
#022,0,No UV,13.48650683,0
#022,0,No UV,16.21207905,0
#022,0,No UV,15.78104449,0
#022,0,No UV,13.38566614,0
#022,0,No UV,14.16599117,0
#022,0,No UV,14.93474825,0
#022,0,No UV,15.08388031,0
#022,0,No UV,14.69692351,0
#022,0,No UV,15.13220543,0
#022,0,No UV,13.53440152,0
#022,0,No UV,15.28176074,0
#022,0,No UV,14.58888046,0
#022,0,No UV,16.66845957,0
#022,0,No UV,14.21404986,0
#022,0,No UV,14.10951624,0
#022,0,No UV,12.86855947,0
#022,0,No UV,13.4690088,0
#022,0,No UV,15.63531054,0
#022,0,No UV,12.99497981,0
#022,0,No UV,14.75619295,0
#022,0,No UV,13.54195272,0
#022,0,No UV,13.72040672,0
#022,0,No UV,12.93761359,0
#022,0,No UV,17.07378645,0
#022,0,No UV,19.5237683,0
#022,0,No UV,15.49258135,0
#022,0,No UV,14.89271248,0
#022,0,No UV,19.16072145,0
#022,0,No UV,21.15891939,0
#022,0,No UV,17.46658614,0
#022,0,No UV,17.62334811,0
#022,0,No UV,19.37105,0
#022,0,No UV,19.66600205,0
#022,0,No UV,20.08163333,0
#022,0,No UV,15.63785757,0
#022,0,No UV,14.66038799,0
#022,0,No UV,19.92146176,0
#022,0,No UV,20.00248701,0
#022,0,No UV,15.5882728,0
#022,0,No UV,15.64858397,0
#022,0,No UV,18.73338127,0
#022,0,No UV,18.51043911,1
#022,0,No UV,13.41703031,0
#022,0,No UV,16.36251672,0
#022,0,No UV,14.16164079,0
#022,0,No UV,13.6390316,0
#022,0,No UV,18.48375949,0
#022,0,No UV,14.28875927,0
#022,0,No UV,14.70142607,0
#022,0,No UV,16.95484425,0
#022,0,No UV,18.6639489,0
#022,0,No UV,17.49442035,0
#022,0,No UV,14.69353734,0
#022,0,No UV,14.07291797,0
#022,0,No UV,18.75441102,0
#022,0,No UV,13.462834,0
#022,0,No UV,14.2615758,0
#022,0,No UV,14.76338845,0
#022,0,No UV,14.51406961,0
#022,0,No UV,13.27523156,0
#022,0,No UV,17.40362259,0
#022,0,No UV,19.23127783,0
#022,0,No UV,13.29025455,0
#022,0,No UV,14.10045334,0
#022,0,No UV,16.93490759,0
#022,0,No UV,13.96158546,0
#022,0,No UV,17.53760512,0
#022,0,No UV,19.98447293,0
#022,0,No UV,17.65382062,0
#022,0,No UV,13.20086001,0
#022,0,No UV,17.13185799,0
#022,0,No UV,13.30709361,0
#022,0,No UV,19.97529369,0
#022,0,No UV,12.89369647,0
#022,0,No UV,13.03596137,0
#022,0,No UV,13.11683815,0
#022,0,No UV,17.5190201,0
#022,0,No UV,14.18379912,0
#022,0,No UV,12.82383166,0
#022,0,No UV,17.17546215,0
#022,0,No UV,16.63049811,0
#022,0,No UV,13.6600025,0
#022,0,No UV,16.32008322,0
#022,0,No UV,18.00847992,0
#022,0,No UV,19.69999709,0
#022,0,No UV,12.84433454,0
#022,0,No UV,15.46150739,0
#022,0,No UV,16.67075747,0
#022,0,No UV,15.75420788,0
#022,0,No UV,18.62260643,0
#022,0,No UV,15.68749779,0
#022,0,No UV,16.10116343,0
#022,0,No UV,14.67572372,0
#022,0,No UV,16.97590359,0
#022,0,No UV,13.6421577,0
#022,0,No UV,15.77197594,0
#022,0,No UV,16.54936054,0
#022,0,No UV,13.66308354,0
#022,0,No UV,15.26892551,0
#022,0,No UV,14.85985843,0
#022,0,No UV,16.64906965,0
#022,0,No UV,15.33198932,0
#022,0,No UV,12.98270148,0
#022,0,No UV,14.31544001,0
#022,0,No UV,15.69316061,0
#022,0,No UV,16.40074146,0
#022,0,No UV,12.88844074,0
#022,0,No UV,12.86722426,0
#022,0,No UV,16.73466317,0
#022,0,No UV,13.19767643,0
#022,0,No UV,15.48672422,0
#022,0,No UV,14.56889652,0
#022,0,No UV,16.7485082,0
#022,0,No UV,15.91646778,0
#022,0,No UV,13.12803056,0
#022,0,No UV,14.43516625,0
#022,0,No UV,14.25801421,0
#022,0,No UV,13.99620191,0
#022,0,No UV,14.35455815,0
#022,0,No UV,12.90154433,0
#022,0,No UV,14.40787613,0
#022,0,No UV,12.92355087,0
#022,0,No UV,13.12244521,0
#022,0,No UV,16.07840955,0
#022,0,No UV,14.47778434,0
#022,0,No UV,13.66999191,0
#022,0,No UV,12.99864302,0
#022,0,No UV,13.58157155,0
#022,0,No UV,13.7762506,0
#022,0,No UV,13.68219236,0
#022,0,No UV,13.31788567,0
#022,0,No UV,14.36878135,0
#022,0,No UV,15.1765406,0
#022,0,No UV,13.91323666,0
#022,0,No UV,15.581368,0
#022,0,No UV,13.94585939,0
#022,0,No UV,14.44504469,0
#022,0,No UV,15.0125998,0
#022,0,No UV,13.47340325,0
#022,0,No UV,15.11711902,0
#022,0,No UV,15.3097992,0
#022,0,No UV,15.69165269,0
#022,0,No UV,14.14190007,0
#022,0,No UV,14.50851337,0
#022,0,No UV,13.54446103,0
#022,0,No UV,14.28526425,0
#022,0,No UV,13.57176837,0
#022,0,No UV,13.64761213,0
#022,0,No UV,9.697299258,0
#022,0,No UV,14.16272962,0
#022,0,No UV,14.47428053,0
#022,0,No UV,16.16924537,0
#022,0,No UV,13.06769606,0
#022,0,No UV,14.38099571,0
#022,0,No UV,13.3995874,0
#022,0,No UV,15.31397062,0
#022,0,No UV,14.13470457,0
#022,0,No UV,14.84263705,0
#022,0,No UV,17.82176526,0
#022,0,No UV,16.01425954,0
#022,0,No UV,22.18953009,4
#022,0,No UV,21.31144544,0
#022,0,No UV,14.24676308,0
#022,0,No UV,14.79603321,0
#022,0,No UV,13.73731494,0
#022,0,No UV,17.26074978,0
#022,0,No UV,22.13001731,0
#022,0,No UV,16.56107255,0
#022,0,No UV,19.97354,0
#022,0,No UV,15.12160554,0
#022,0,No UV,20.88221075,1
#022,0,No UV,15.70367209,0
#022,0,No UV,19.69597195,0
#022,0,No UV,15.93586323,0
#022,0,No UV,19.13098901,0
#022,0,No UV,16.75700423,0
#022,0,No UV,19.41898236,0
#022,0,No UV,17.28620124,0
#022,0,No UV,15.65710804,0
#022,0,No UV,16.79962495,0
#022,0,No UV,15.14162398,0
#022,0,No UV,13.04189107,0
#022,0,No UV,17.92471465,0
#022,0,No UV,13.87388799,0
#022,0,No UV,12.79743593,0
#022,0,No UV,13.20403659,0
#022,0,No UV,18.35127882,0
#022,0,No UV,15.67724837,0
#022,0,No UV,13.3564627,0
#022,0,No UV,13.17519241,0
#022,0,No UV,18.21732856,0
#022,0,No UV,14.10782128,0
#022,0,No UV,14.12579902,0
#022,0,No UV,14.8120827,0
