mouse_id,month,treatment,structure_volume
#970,m4,UV,14.43381394
#974,m2,UV,14.43381394
#009,m1,UV,14.43426485
#022,m3,UV,14.43471562
#258,m1,UV,14.43561674
#970,m1,UV,14.43561674
#009,m1,UV,14.43606709
#009,m2,UV,14.43606709
#022,m2,UV,14.43606709
#970,m2,UV,14.43606709
#022,m5,UV,14.4365173
#003,m4,UV,14.43696737
#006,m5,UV,14.43696737
#003,m1,UV,14.4374173
#003,m3,UV,14.4374173
#258,m1,UV,14.4374173
#974,m2,UV,14.43876624
#974,m1,UV,14.43921561
#006,m3,UV,14.44011393
#282,m1,UV,14.44011393
#003,m3,UV,14.44056288
#131,m3,UV,14.44056288
#003,m2,UV,14.44101168
#289,m1,UV,14.44101168
#003,m4,UV,14.44235727
#006,m6,UV,14.44235727
#006,m1,UV,14.44325363
#970,m4,UV,14.44370161
#317,m1,UV,14.44459713
#974,m2,UV,14.44459713
#263,m1,UV,14.44504469
#303,m2,UV,14.44504469
#009,m4,UV,14.44549211
#009,m2,UV,14.44549211
#003,m6,UV,14.44593938
#006,m4,UV,14.44593938
#282,m1,UV,14.44593938
#282,m2,UV,14.44593938
#258,m1,UV,14.44638652
#263,m1,UV,14.44638652
#258,m1,UV,14.44683352
#282,m3,UV,14.44772711
#974,m1,UV,14.44772711
#022,m3,UV,14.44862014
#022,m2,UV,14.44906645
#003,m2,UV,14.44951263
#022,m1,UV,14.45085031
#022,m2,UV,14.45085031
#258,m2,UV,14.45085031
#263,m3,UV,14.45085031
#303,m2,UV,14.45174141
#003,m2,UV,14.45218676
#263,m2,UV,14.45218676
#974,m3,UV,14.45218676
#009,m2,UV,14.45263197
#282,m2,UV,14.45263197
#282,m1,UV,14.45307704
#258,m1,UV,14.45352197
#317,m3,UV,14.45396677
#009,m2,UV,14.45441142
#022,m6,UV,14.45530033
#289,m1,UV,14.45530033
#970,m4,UV,14.45618869
#003,m6,UV,14.4570765
#282,m1,UV,14.4570765
#006,m1,UV,14.4584072
#282,m2,UV,14.4584072
#006,m2,UV,14.46106491
#289,m2,UV,14.46150739
#006,m3,UV,14.46239193
#006,m6,UV,14.46239193
#258,m1,UV,14.46239193
#289,m3,UV,14.462834
#970,m4,UV,14.46327594
#970,m1,UV,14.46371774
#282,m1,UV,14.46460093
#258,m1,UV,14.46548358
#291,m3,UV,14.46548358
#009,m1,UV,14.46592471
#009,m3,UV,14.46636569
#289,m1,UV,14.46636569
#022,m4,UV,14.46724727
#263,m3,UV,14.4681283
#263,m1,UV,14.4681283
#281,m1,UV,14.4681283
#022,m6,UV,14.46944885
#022,m1,UV,14.46944885
#009,m2,UV,14.47032854
#263,m1,UV,14.47076818
#263,m3,UV,14.4712077
#006,m2,UV,14.47164707
#009,m2,UV,14.47164707
#282,m1,UV,14.47164707
#006,m6,UV,14.47208632
#006,m5,UV,14.47252543
#009,m1,UV,14.4729644
#009,m3,UV,14.4729644
#281,m1,UV,14.4729644
#009,m2,UV,14.47384195
#022,m1,UV,14.47384195
#263,m3,UV,14.47384195
#006,m3,UV,14.47471897
#974,m1,UV,14.47471897
#009,m4,UV,14.47515728
#022,m1,UV,14.47515728
#970,m1,UV,14.47559546
#003,m3,UV,14.47690919
#022,m1,UV,14.47690919
#022,m4,UV,14.47690919
#970,m3,UV,14.47690919
#006,m6,UV,14.47734683
#003,m5,UV,14.47778434
#006,m1,UV,14.47822172
#009,m4,UV,14.47822172
#003,m1,UV,14.47909608
#263,m3,UV,14.47909608
#006,m2,UV,14.47953307
#258,m2,UV,14.47953307
#282,m2,UV,14.47953307
#970,m1,UV,14.47996992
#009,m1,UV,14.48040663
#289,m1,UV,14.48084322
#003,m1,UV,14.48127967
#003,m2,UV,14.48127967
#303,m2,UV,14.48127967
#022,m1,UV,14.48171599
#009,m2,UV,14.48215218
#282,m3,UV,14.48215218
#003,m2,UV,14.48258824
#974,m2,UV,14.48258824
#003,m6,UV,14.48302416
#282,m1,UV,14.48302416
#970,m1,UV,14.48302416
#003,m2,UV,14.48345996
#006,m1,UV,14.48389562
#282,m2,UV,14.48389562
#289,m3,UV,14.48389562
#003,m1,UV,14.48476655
#003,m2,UV,14.48476655
#009,m1,UV,14.48476655
#970,m1,UV,14.48520182
#970,m3,UV,14.48520182
#022,m3,UV,14.48563695
#289,m1,UV,14.48650683
#006,m5,UV,14.48694158
#003,m3,UV,14.48781067
#131,m1,UV,14.48781067
#974,m2,UV,14.48781067
#258,m1,UV,14.48867924
#303,m2,UV,14.48867924
#003,m3,UV,14.48911333
#003,m3,UV,14.48954729
#289,m1,UV,14.48954729
#289,m1,UV,14.48954729
#022,m4,UV,14.49041481
#003,m5,UV,14.49084838
#006,m6,UV,14.49084838
#022,m1,UV,14.49084838
#006,m5,UV,14.49128182
#009,m4,UV,14.49128182
#131,m3,UV,14.4921483
#281,m2,UV,14.4921483
#009,m3,UV,14.49258135
#003,m2,UV,14.49301426
#131,m1,UV,14.49344705
#131,m2,UV,14.49344705
#291,m3,UV,14.49344705
#022,m6,UV,14.49431224
#006,m5,UV,14.4951769
#022,m5,UV,14.4951769
#303,m1,UV,14.4951769
#970,m6,UV,14.4951769
#003,m4,UV,14.49560904
#003,m6,UV,14.49647293
#003,m3,UV,14.49690468
#009,m4,UV,14.4973363
#022,m5,UV,14.49819916
#258,m2,UV,14.49863039
#022,m1,UV,14.4990615
#282,m2,UV,14.4990615
#970,m6,UV,14.4990615
#003,m1,UV,14.5012151
#003,m5,UV,14.5012151
#303,m1,UV,14.50164543
#282,m1,UV,14.50293566
#009,m4,UV,14.50336548
#022,m2,UV,14.50379518
#022,m2,UV,14.50379518
#970,m4,UV,14.50422474
#009,m1,UV,14.50465418
#282,m3,UV,14.50465418
#006,m3,UV,14.50508349
#006,m6,UV,14.50508349
#009,m3,UV,14.50508349
#009,m2,UV,14.50508349
#009,m1,UV,14.50594172
#258,m2,UV,14.50594172
#006,m2,UV,14.50679945
#131,m2,UV,14.50679945
#289,m2,UV,14.50722812
#303,m3,UV,14.50722812
#282,m2,UV,14.50765667
#003,m6,UV,14.50808508
#009,m2,UV,14.50851337
#022,m1,UV,14.50851337
#131,m1,UV,14.50851337
#289,m1,UV,14.50851337
#258,m1,UV,14.50936957
#970,m5,UV,14.50936957
#970,m5,UV,14.50979748
#006,m6,UV,14.51022526
#003,m2,UV,14.51065292
#258,m1,UV,14.51065292
#258,m1,UV,14.51108045
#003,m5,UV,14.51150785
#970,m4,UV,14.51150785
#003,m1,UV,14.51193513
#003,m1,UV,14.51193513
#003,m2,UV,14.51193513
#009,m4,UV,14.51193513
#974,m1,UV,14.51364296
#003,m1,UV,14.51406961
#009,m1,UV,14.51406961
#003,m5,UV,14.51534878
#006,m3,UV,14.51705258
#970,m4,UV,14.51747822
#291,m2,UV,14.51875438
#974,m1,UV,14.51875438
#317,m3,UV,14.51960452
#263,m2,UV,14.52130331
#282,m1,UV,14.52130331
#003,m1,UV,14.52172769
#303,m1,UV,14.52215195
#289,m1,UV,14.52257609
#006,m4,UV,14.5230001
#022,m2,UV,14.5230001
#258,m1,UV,14.5230001
#263,m1,UV,14.5230001
#317,m1,UV,14.5230001
#317,m3,UV,14.5230001
#003,m2,UV,14.52342398
#289,m3,UV,14.52342398
#003,m4,UV,14.52427138
#003,m6,UV,14.52427138
#317,m1,UV,14.52427138
#282,m1,UV,14.52469489
#303,m1,UV,14.52511828
#009,m3,UV,14.52596469
#003,m4,UV,14.5263877
#281,m1,UV,14.52681059
#003,m2,UV,14.52850092
#003,m5,UV,14.52850092
#009,m3,UV,14.52892319
#009,m2,UV,14.52934534
#009,m4,UV,14.52976737
#022,m4,UV,14.52976737
#006,m1,UV,14.53018927
#006,m2,UV,14.53018927
#006,m6,UV,14.53018927
#282,m1,UV,14.53018927
#282,m1,UV,14.53018927
#281,m2,UV,14.53103271
#970,m1,UV,14.53103271
#282,m2,UV,14.53313914
#003,m1,UV,14.53356006
#009,m1,UV,14.53356006
#289,m2,UV,14.53356006
#281,m3,UV,14.53482207
#282,m2,UV,14.53482207
#006,m6,UV,14.53608299
#263,m3,UV,14.53608299
#263,m1,UV,14.53650304
#009,m2,UV,14.53692298
#258,m2,UV,14.53692298
#131,m1,UV,14.5373428
#282,m1,UV,14.5373428
#006,m4,UV,14.53818206
#022,m1,UV,14.53944004
#258,m2,UV,14.53944004
#022,m5,UV,14.54027809
#317,m1,UV,14.54027809
#006,m5,UV,14.54069693
#282,m1,UV,14.54111565
#003,m6,UV,14.54195272
#281,m1,UV,14.54195272
#022,m2,UV,14.54237108
#974,m1,UV,14.54278931
#974,m2,UV,14.54362541
#289,m3,UV,14.54487866
#003,m5,UV,14.54571355
#970,m2,UV,14.54654796
#006,m6,UV,14.54696498
#303,m1,UV,14.54779867
#258,m1,UV,14.54863188
#974,m3,UV,14.54863188
#263,m1,UV,14.5494646
#022,m1,UV,14.54988078
#303,m3,UV,14.54988078
#131,m1,UV,14.55029684
#263,m2,UV,14.55071279
#003,m3,UV,14.55154431
#009,m4,UV,14.55154431
#291,m3,UV,14.55154431
#282,m1,UV,14.55195989
#009,m3,UV,14.5527907
#317,m3,UV,14.5527907
#006,m1,UV,14.55403601
#022,m5,UV,14.55445088
#303,m3,UV,14.55486562
#291,m1,UV,14.55569476
#009,m2,UV,14.55610915
#263,m1,UV,14.55610915
#022,m1,UV,14.55652342
#003,m1,UV,14.5573516
#006,m1,UV,14.55817931
#303,m2,UV,14.55817931
#970,m4,UV,14.55859299
#258,m1,UV,14.55900654
#282,m1,UV,14.55900654
#003,m3,UV,14.5598333
#006,m6,UV,14.5598333
#009,m3,UV,14.5598333
#131,m1,UV,14.5598333
#003,m1,UV,14.56024651
#022,m1,UV,14.56024651
#022,m3,UV,14.56107255
#009,m3,UV,14.5614854
#006,m1,UV,14.56189813
#003,m5,UV,14.56231074
#258,m2,UV,14.56272324
#281,m1,UV,14.56272324
#970,m2,UV,14.56313561
#974,m2,UV,14.56313561
#009,m4,UV,14.56354787
#009,m2,UV,14.56354787
#009,m2,UV,14.56354787
#003,m4,UV,14.56396001
#131,m4,UV,14.56396001
#263,m3,UV,14.56396001
#003,m4,UV,14.56437203
#009,m3,UV,14.56437203
#317,m3,UV,14.56478393
#003,m2,UV,14.56560739
#009,m3,UV,14.56684169
#009,m1,UV,14.56766398
#131,m1,UV,14.56766398
#970,m1,UV,14.56807494
#131,m4,UV,14.56848579
#131,m2,UV,14.56848579
#282,m1,UV,14.56848579
#003,m3,UV,14.56889652
#009,m1,UV,14.56889652
#258,m2,UV,14.56889652
#009,m4,UV,14.56971764
#022,m4,UV,14.56971764
#003,m4,UV,14.57053828
#291,m3,UV,14.57053828
#289,m2,UV,14.57176837
#291,m1,UV,14.57258786
#970,m2,UV,14.57258786
#006,m5,UV,14.57299742
#131,m2,UV,14.57340687
#258,m2,UV,14.57340687
#970,m1,UV,14.57463452
#003,m1,UV,14.57545238
#009,m4,UV,14.57626977
#006,m2,UV,14.57749499
#970,m1,UV,14.57749499
#970,m1,UV,14.57790316
#022,m6,UV,14.57871916
#317,m1,UV,14.57871916
#006,m1,UV,14.58116441
#022,m4,UV,14.58238548
#022,m2,UV,14.58319896
#263,m1,UV,14.58319896
#282,m1,UV,14.58319896
#303,m2,UV,14.58319896
#003,m4,UV,14.58441831
#006,m4,UV,14.58482453
#006,m3,UV,14.58523063
#006,m6,UV,14.58523063
#131,m1,UV,14.58523063
#289,m3,UV,14.58523063
#003,m2,UV,14.58604251
#006,m1,UV,14.58604251
#003,m4,UV,14.58725946
#282,m1,UV,14.58725946
#003,m6,UV,14.58766488
#289,m2,UV,14.58766488
#003,m3,UV,14.58807019
#009,m2,UV,14.58807019
#303,m1,UV,14.58807019
#263,m1,UV,14.58847538
#970,m3,UV,14.58847538
#258,m2,UV,14.58928543
#003,m1,UV,14.58969028
#003,m2,UV,14.58969028
#258,m1,UV,14.58969028
#970,m4,UV,14.59009502
#006,m1,UV,14.59049965
#006,m5,UV,14.59171285
#970,m4,UV,14.59171285
#291,m3,UV,14.59292503
#282,m3,UV,14.59332886
#289,m2,UV,14.59332886
#009,m2,UV,14.59413619
#970,m4,UV,14.59413619
#003,m3,UV,14.59453968
#131,m1,UV,14.59453968
#281,m1,UV,14.59453968
#022,m4,UV,14.59615253
#009,m2,UV,14.59695828
#258,m2,UV,14.59695828
#970,m1,UV,14.59695828
#003,m3,UV,14.59816606
#006,m4,UV,14.59816606
#131,m2,UV,14.59856843
#022,m2,UV,14.59897069
#970,m1,UV,14.59897069
#970,m1,UV,14.59897069
#303,m1,UV,14.59937284
#009,m2,UV,14.6005786
#022,m1,UV,14.6005786
#303,m1,UV,14.6009803
#009,m4,UV,14.60138188
#009,m3,UV,14.60218472
#009,m4,UV,14.60218472
#258,m2,UV,14.60258597
#003,m3,UV,14.60298711
#131,m2,UV,14.60338813
#258,m1,UV,14.60338813
#009,m2,UV,14.60418985
#009,m4,UV,14.60459055
#003,m1,UV,14.60499113
#022,m6,UV,14.60499113
#281,m1,UV,14.60499113
#258,m2,UV,14.60619221
#022,m6,UV,14.60739228
#263,m2,UV,14.60739228
#263,m3,UV,14.6093902
#970,m1,UV,14.6093902
#970,m4,UV,14.6093902
#317,m1,UV,14.60978945
#022,m4,UV,14.61018859
#131,m4,UV,14.61018859
#974,m1,UV,14.61018859
#289,m2,UV,14.61058762
#006,m6,UV,14.61098654
#022,m4,UV,14.61098654
#003,m2,UV,14.61138535
#003,m2,UV,14.61218264
#003,m6,UV,14.61258112
#009,m2,UV,14.61258112
#006,m3,UV,14.61297949
#289,m2,UV,14.61337775
#317,m1,UV,14.61337775
#970,m1,UV,14.61337775
#009,m1,UV,14.6137759
#003,m5,UV,14.61417394
#006,m4,UV,14.61417394
#291,m1,UV,14.61457187
#009,m2,UV,14.61496969
#006,m6,UV,14.615765
#006,m1,UV,14.61616249
#282,m1,UV,14.61616249
#006,m4,UV,14.61655988
#258,m1,UV,14.61695715
#006,m6,UV,14.61735431
#009,m2,UV,14.61735431
#970,m3,UV,14.61854515
#006,m3,UV,14.61894187
#003,m2,UV,14.619735
#006,m1,UV,14.6201314
#970,m1,UV,14.6201314
#009,m1,UV,14.62052769
#291,m3,UV,14.62092387
#003,m6,UV,14.62211176
#006,m3,UV,14.62211176
#022,m6,UV,14.62211176
#289,m2,UV,14.62250751
#970,m4,UV,14.62250751
#131,m1,UV,14.62290315
#282,m1,UV,14.62290315
#303,m1,UV,14.62290315
#006,m2,UV,14.62329868
#317,m1,UV,14.62329868
#006,m2,UV,14.6236941
#263,m1,UV,14.6236941
#006,m1,UV,14.6252747
#009,m1,UV,14.6252747
#003,m3,UV,14.62566958
#974,m2,UV,14.62566958
#009,m2,UV,14.62645902
#009,m2,UV,14.62685357
#009,m1,UV,14.62724802
#009,m3,UV,14.62724802
#003,m1,UV,14.62764236
#317,m1,UV,14.62882474
#006,m6,UV,14.62921865
#974,m1,UV,14.62921865
#258,m1,UV,14.63000614
#282,m1,UV,14.63000614
#289,m1,UV,14.63000614
#009,m1,UV,14.63079321
#022,m1,UV,14.63079321
#317,m2,UV,14.63118659
#003,m1,UV,14.63197301
#317,m1,UV,14.63197301
#009,m4,UV,14.632759
#970,m4,UV,14.63315184
#009,m1,UV,14.63511443
#289,m2,UV,14.63589871
#974,m2,UV,14.63746601
#009,m4,UV,14.63785757
#003,m2,UV,14.63864036
#970,m5,UV,14.63864036
#003,m3,UV,14.63942274
#003,m2,UV,14.64020468
#022,m6,UV,14.6405955
#282,m1,UV,14.6405955
#282,m1,UV,14.6405955
#303,m3,UV,14.6405955
#009,m3,UV,14.64098621
#009,m1,UV,14.6421577
#282,m1,UV,14.6421577
#263,m3,UV,14.64293817
#009,m1,UV,14.64332825
#022,m4,UV,14.64371822
#289,m1,UV,14.64410808
#003,m1,UV,14.64449784
#003,m4,UV,14.64449784
#317,m1,UV,14.64449784
#970,m1,UV,14.64449784
#289,m2,UV,14.6448875
#282,m2,UV,14.64527704
#282,m2,UV,14.64527704
#282,m1,UV,14.64605583
#317,m2,UV,14.64722321
#289,m3,UV,14.64800095
#003,m5,UV,14.64838966
#258,m1,UV,14.64838966
#022,m1,UV,14.64877826
#281,m3,UV,14.64877826
#317,m2,UV,14.64877826
#006,m1,UV,14.64916676
#022,m6,UV,14.64955516
#263,m1,UV,14.64955516
#003,m2,UV,14.64994345
#258,m1,UV,14.64994345
#289,m1,UV,14.64994345
#970,m2,UV,14.65071972
#009,m2,UV,14.652271
#022,m1,UV,14.65304602
#022,m5,UV,14.65304602
#263,m2,UV,14.65304602
#282,m1,UV,14.65304602
#009,m3,UV,14.65498174
#006,m1,UV,14.65536858
#009,m1,UV,14.65536858
#303,m1,UV,14.65575531
#003,m2,UV,14.65614193
#006,m2,UV,14.65652845
#317,m2,UV,14.65652845
#022,m5,UV,14.65730119
#258,m2,UV,14.65807351
#291,m1,UV,14.65807351
#022,m1,UV,14.65845952
#131,m4,UV,14.65884542
#006,m1,UV,14.65923122
#009,m2,UV,14.65961691
#317,m1,UV,14.6600025
#003,m1,UV,14.66038799
#009,m3,UV,14.66038799
#282,m1,UV,14.66038799
#009,m3,UV,14.66077338
#003,m4,UV,14.66115866
#263,m3,UV,14.66269877
#282,m1,UV,14.66269877
#282,m3,UV,14.66269877
#009,m3,UV,14.66308354
#009,m2,UV,14.66308354
#263,m3,UV,14.66346821
#974,m3,UV,14.66346821
#003,m6,UV,14.66423724
#009,m2,UV,14.6646216
#291,m3,UV,14.6646216
#009,m3,UV,14.66500585
#022,m3,UV,14.66500585
#003,m1,UV,14.66615801
#003,m3,UV,14.66654186
#003,m2,UV,14.66692561
#263,m1,UV,14.66807624
#006,m6,UV,14.66884281
#281,m2,UV,14.66884281
#009,m2,UV,14.66922595
#022,m4,UV,14.66922595
#263,m3,UV,14.66960898
#282,m3,UV,14.66960898
#970,m4,UV,14.66999191
#291,m2,UV,14.67037474
#970,m1,UV,14.67037474
#003,m4,UV,14.6711401
#970,m4,UV,14.6711401
#006,m2,UV,14.67190505
#022,m5,UV,14.67228737
#003,m2,UV,14.67266959
#258,m2,UV,14.67266959
#281,m1,UV,14.67266959
#003,m3,UV,14.67305171
#291,m2,UV,14.67305171
#022,m2,UV,14.67381565
#131,m1,UV,14.67381565
#291,m2,UV,14.67381565
#003,m4,UV,14.6749608
#009,m1,UV,14.67534231
#022,m5,UV,14.67534231
#022,m4,UV,14.67572372
#009,m2,UV,14.67610503
#970,m2,UV,14.67610503
#282,m2,UV,14.67648625
#003,m5,UV,14.67686736
#009,m2,UV,14.67686736
#003,m1,UV,14.67724837
#009,m2,UV,14.67762928
#970,m3,UV,14.67801009
#009,m3,UV,14.67839079
#258,m1,UV,14.67915191
#303,m3,UV,14.67915191
#131,m4,UV,14.68105295
#970,m3,UV,14.68105295
#263,m2,UV,14.68143285
#131,m4,UV,14.68181266
#974,m1,UV,14.68181266
#009,m1,UV,14.68257197
#003,m1,UV,14.68295148
#131,m3,UV,14.68295148
#303,m2,UV,14.68295148
#022,m1,UV,14.68371019
#022,m2,UV,14.68371019
#974,m1,UV,14.6840894
#022,m6,UV,14.68598394
#022,m3,UV,14.68598394
#974,m2,UV,14.68598394
#022,m6,UV,14.68636255
#131,m2,UV,14.68636255
#974,m1,UV,14.68636255
#317,m1,UV,14.68674107
#258,m2,UV,14.68711948
#003,m4,UV,14.68749779
#258,m2,UV,14.68749779
#006,m5,UV,14.687876
#131,m2,UV,14.68825412
#970,m1,UV,14.68863213
#258,m1,UV,14.68901005
#131,m3,UV,14.68976558
#003,m5,UV,14.69052072
#009,m4,UV,14.69089815
#003,m5,UV,14.69127547
#263,m1,UV,14.69165269
#006,m6,UV,14.69240685
#009,m2,UV,14.69278378
#003,m6,UV,14.69353734
#970,m2,UV,14.69353734
#006,m2,UV,14.69391397
#006,m5,UV,14.69466694
#131,m2,UV,14.69466694
#131,m2,UV,14.69466694
#006,m4,UV,14.69541952
#009,m2,UV,14.69541952
#263,m1,UV,14.69541952
#022,m6,UV,14.69617171
#263,m1,UV,14.69805047
#291,m1,UV,14.69880128
#022,m3,UV,14.69917654
#022,m5,UV,14.69955171
#970,m5,UV,14.69955171
#263,m1,UV,14.70030175
#003,m3,UV,14.70067662
#003,m5,UV,14.70067662
#003,m6,UV,14.70105139
#009,m3,UV,14.70105139
#022,m6,UV,14.70105139
#970,m6,UV,14.70105139
#009,m2,UV,14.70142607
#006,m1,UV,14.70180065
#263,m2,UV,14.70180065
#281,m1,UV,14.70217513
#970,m4,UV,14.70217513
#289,m1,UV,14.703298
#263,m1,UV,14.70404609
#263,m2,UV,14.70404609
#291,m3,UV,14.70404609
#974,m2,UV,14.70404609
#003,m2,UV,14.70441999
#003,m3,UV,14.70441999
#303,m3,UV,14.70441999
#003,m3,UV,14.70479379
#009,m3,UV,14.70479379
#291,m2,UV,14.70479379
#258,m2,UV,14.7051675
#258,m1,UV,14.70591462
#970,m2,UV,14.70628804
#970,m1,UV,14.70740771
#970,m5,UV,14.70815367
#003,m4,UV,14.70889925
#003,m2,UV,14.70964445
#974,m3,UV,14.70964445
#003,m3,UV,14.71038926
#291,m3,UV,14.71076152
#317,m1,UV,14.71076152
#974,m2,UV,14.71076152
#022,m6,UV,14.71113368
#131,m2,UV,14.71113368
#282,m3,UV,14.71113368
#009,m2,UV,14.71150575
#022,m5,UV,14.71187772
#006,m1,UV,14.7122496
#289,m1,UV,14.71262138
#282,m2,UV,14.71485005
#282,m3,UV,14.71485005
#009,m2,UV,14.71559218
#303,m2,UV,14.71559218
#003,m4,UV,14.7159631
#009,m1,UV,14.7159631
#022,m5,UV,14.7159631
#131,m2,UV,14.7159631
#022,m6,UV,14.71633393
#258,m1,UV,14.71633393
#006,m3,UV,14.71670466
#263,m3,UV,14.71670466
#263,m1,UV,14.71670466
#006,m6,UV,14.71707529
#009,m1,UV,14.71744583
#009,m3,UV,14.71744583
#009,m2,UV,14.71744583
#006,m6,UV,14.7192971
#970,m1,UV,14.71966707
#970,m3,UV,14.71966707
#009,m4,UV,14.72003694
#131,m1,UV,14.72077641
#258,m1,UV,14.72077641
#003,m5,UV,14.721146
#281,m1,UV,14.721146
#263,m3,UV,14.72151549
#970,m1,UV,14.7218849
#006,m6,UV,14.7222542
#009,m2,UV,14.72262341
#282,m1,UV,14.72299253
#974,m3,UV,14.72373048
#003,m2,UV,14.72446806
#258,m1,UV,14.72446806
#258,m1,UV,14.7248367
#022,m2,UV,14.72520525
#009,m1,UV,14.72557371
#974,m1,UV,14.72557371
#970,m3,UV,14.72594207
#006,m4,UV,14.72741459
#006,m6,UV,14.72741459
#003,m1,UV,14.72778248
#970,m3,UV,14.72778248
#022,m4,UV,14.72815028
#009,m1,UV,14.7288856
#022,m6,UV,14.7288856
#022,m1,UV,14.7288856
#003,m1,UV,14.72925312
#003,m2,UV,14.72925312
#003,m4,UV,14.72925312
#009,m1,UV,14.72925312
#003,m1,UV,14.72998788
#281,m2,UV,14.73035511
#970,m2,UV,14.73145627
#006,m2,UV,14.7321899
#282,m2,UV,14.73255658
#006,m5,UV,14.73292317
#281,m1,UV,14.73292317
#022,m2,UV,14.73328966
#022,m5,UV,14.73328966
#970,m2,UV,14.73328966
#289,m3,UV,14.73365606
#006,m2,UV,14.73402236
#009,m3,UV,14.73438858
#003,m2,UV,14.7347547
#006,m4,UV,14.7347547
#009,m2,UV,14.7347547
#291,m2,UV,14.7347547
#022,m3,UV,14.73512072
#009,m3,UV,14.73548666
#009,m2,UV,14.7358525
#970,m4,UV,14.73621825
#131,m2,UV,14.7365839
#006,m1,UV,14.73731494
#258,m2,UV,14.73731494
#022,m1,UV,14.7380456
#003,m2,UV,14.73841079
#281,m2,UV,14.7391409
#291,m1,UV,14.7391409
#003,m1,UV,14.73950582
#022,m4,UV,14.73950582
#003,m6,UV,14.73987064
#006,m5,UV,14.74060001
#022,m1,UV,14.74060001
#003,m4,UV,14.74096456
#970,m5,UV,14.74132901
#009,m3,UV,14.74169338
#006,m5,UV,14.74205765
#009,m2,UV,14.74205765
#282,m3,UV,14.74205765
#003,m5,UV,14.74242183
#974,m1,UV,14.74242183
#009,m4,UV,14.74351381
#303,m1,UV,14.74387762
#131,m2,UV,14.74424134
#009,m2,UV,14.74533195
#289,m2,UV,14.74533195
#970,m4,UV,14.74642174
#006,m2,UV,14.74714781
#263,m3,UV,14.74714781
#006,m6,UV,14.74859885
#263,m1,UV,14.74859885
#291,m3,UV,14.74896138
#006,m1,UV,14.74932382
#131,m3,UV,14.74968617
#303,m2,UV,14.75113466
#303,m2,UV,14.75149655
#317,m1,UV,14.75149655
#022,m3,UV,14.75185836
#289,m1,UV,14.75185836
#003,m5,UV,14.75222007
#003,m6,UV,14.75222007
#006,m5,UV,14.75222007
#022,m5,UV,14.75222007
#022,m4,UV,14.75258169
#281,m3,UV,14.75258169
#974,m1,UV,14.75294323
#022,m2,UV,14.75366602
#282,m1,UV,14.75366602
#303,m1,UV,14.75366602
#303,m1,UV,14.75366602
#009,m4,UV,14.75402728
#974,m2,UV,14.75438845
#009,m1,UV,14.75474953
#263,m1,UV,14.75474953
#003,m1,UV,14.75511052
#970,m5,UV,14.75547142
#970,m5,UV,14.75727456
#009,m2,UV,14.75763492
#003,m1,UV,14.75835537
#003,m2,UV,14.75871546
#263,m2,UV,14.75871546
#970,m4,UV,14.75907545
#006,m1,UV,14.75979518
#131,m1,UV,14.76123356
#970,m1,UV,14.76159293
#263,m3,UV,14.76231141
#970,m6,UV,14.76231141
#970,m1,UV,14.76267051
#006,m1,UV,14.76302952
#009,m1,UV,14.76410603
#131,m1,UV,14.76410603
#009,m3,UV,14.76446468
#303,m1,UV,14.76446468
#258,m2,UV,14.76554012
#009,m2,UV,14.76589842
#970,m4,UV,14.76589842
#006,m4,UV,14.76625663
#006,m4,UV,14.76625663
#006,m3,UV,14.76804635
#006,m5,UV,14.76840403
#282,m1,UV,14.76840403
#282,m3,UV,14.76876162
#003,m6,UV,14.76911912
#006,m4,UV,14.76947653
#009,m2,UV,14.76947653
#974,m2,UV,14.76983386
#131,m3,UV,14.77019109
#009,m1,UV,14.77054824
#022,m2,UV,14.7709053
#282,m2,UV,14.77126227
#022,m5,UV,14.77161915
#131,m2,UV,14.77161915
#006,m1,UV,14.77197594
#006,m6,UV,14.77197594
#009,m3,UV,14.7730458
#003,m2,UV,14.77340224
#022,m4,UV,14.77411485
#289,m2,UV,14.77411485
#006,m4,UV,14.77482712
#258,m2,UV,14.77482712
#317,m2,UV,14.77518312
#006,m4,UV,14.77553904
#291,m3,UV,14.77589486
#006,m4,UV,14.7762506
#258,m1,UV,14.7762506
#006,m6,UV,14.77660625
#258,m1,UV,14.77660625
#282,m2,UV,14.77660625
#022,m5,UV,14.77696181
#282,m1,UV,14.77731729
#003,m4,UV,14.77767267
#263,m2,UV,14.77767267
#974,m3,UV,14.77767267
#006,m6,UV,14.77802797
#022,m2,UV,14.77802797
#970,m2,UV,14.77802797
#006,m5,UV,14.77838319
#282,m2,UV,14.77838319
#009,m3,UV,14.77909335
#970,m4,UV,14.77980316
#009,m3,UV,14.78051263
#131,m1,UV,14.78051263
#006,m4,UV,14.78228476
#974,m1,UV,14.78228476
#022,m6,UV,14.78263893
#974,m1,UV,14.78299301
#022,m1,UV,14.7837009
#006,m6,UV,14.78405472
#003,m1,UV,14.78440845
#003,m2,UV,14.7847621
#258,m2,UV,14.7847621
#289,m1,UV,14.78511566
#263,m2,UV,14.78582251
#006,m1,UV,14.78617581
#131,m2,UV,14.78688215
#974,m3,UV,14.78688215
#006,m6,UV,14.78758814
#003,m2,UV,14.78829379
#009,m1,UV,14.78899909
#006,m2,UV,14.78935161
#282,m2,UV,14.78935161
#289,m3,UV,14.78970405
#006,m3,UV,14.79040866
#131,m1,UV,14.79146494
